"","Country","Year","country.year","gdp_for_year....","gdp_per_capita....","male_suicide_rate","male_population","female_suicide_rate","female_population","population","total_suicide_rate"
"1874","Sri Lanka",2000,"Sri Lanka2000","16,330,814,180",953,0.000464202105156547,8530767,0.000150297744012278,8609577,17140343,0.000306469946371552
"1875","Sri Lanka",2001,"Sri Lanka2001","15,749,753,805",912,0.000417899048979331,8573841,0.000116068772530743,8693122,17266962,0.000265883483151234
"1876","Sri Lanka",2002,"Sri Lanka2002","16,536,535,647",951,0.000402240383773999,8616738,0.000104565109948846,8779219,17395956,0.000251955109566844
"1877","Sri Lanka",2003,"Sri Lanka2003","18,881,765,437",1077,0.000408168686624275,8658185,0.000105454144759555,8866413,17524597,0.000254955934222054
"1878","Sri Lanka",2006,"Sri Lanka2006","28,267,410,543",1580,0.000355626199226177,8767633,9.85321342443884e-05,9123927,17891559,0.00022446339080904
"1879","Suriname",1985,"Suriname1985","873,250,000",2706,0.00037153418429355,158801,0.000140328613004192,163901,322701,0.00025100634953099
"1880","Suriname",1986,"Suriname1986","891,000,000",2731,0.000187285150704132,165523,8.08593482736529e-05,160773,326295,0.000131782589374646
"1881","Suriname",1987,"Suriname1987","979,850,000",2951,0.000243496852357762,168380,7.94451064869985e-05,163635,332014,0.000159631822754462
"1882","Suriname",1988,"Suriname1988","1,160,900,000",3418,0.000191649873104554,172189,0.000107511467889908,167424,339612,0.000147226835329729
"1883","Suriname",1989,"Suriname1989","542,520,000",1560,0.000238289760348584,176256,7.5815453522211e-05,171469,347724,0.000155295579252511
"1884","Suriname",1990,"Suriname1990","388,300,000",1114,0.000133720152789809,172001,2.82963876831484e-05,176701,348701,7.743023392534e-05
"1885","Suriname",1991,"Suriname1991","448,300,000",1235,0.000195644730906976,184007,0.000128438522621933,179074,363080,0.000159744408945687
"1886","Suriname",1992,"Suriname1992","404,600,000",1093,0.000191893563037035,187604,7.66736768314055e-05,182592,370195,0.000132362673726009
"1887","Suriname",1995,"Suriname1995","693,970,588",1782,0.000218192151171641,197074,7.27870147965603e-05,192342,389415,0.000143805451767395
"1888","Suriname",1996,"Suriname1996","860,630,923",2174,8.99527747932336e-05,200105,2.55490490643938e-05,195702,395806,5.55827855060307e-05
"1889","Suriname",1997,"Suriname1997","929,607,500",2314,0.000108448642173705,202861,6.03151466412003e-05,198955,401815,8.21273471622513e-05
"1890","Suriname",1998,"Suriname1998","945,000,000",2318,0.00010706325491761,205486,4.45275625612254e-05,202122,407607,7.36003061772737e-05
"1891","Suriname",1999,"Suriname1999","885,444,186",2142,0.000168193220371563,208094,7.79685299520981e-05,205211,413304,0.000120976327352264
"1892","Suriname",2000,"Suriname2000","892,164,394",2129,0.000185054258857693,210749,7.20274280445994e-05,208254,419002,0.000126491043002181
"1893","Suriname",2001,"Suriname2001","763,465,550",1798,0.000267289404085308,213252,8.04676591011289e-05,211265,424516,0.000171960538589829
"1894","Suriname",2002,"Suriname2002","1,078,402,128",2507,0.000226851851851852,216000,0.000102718299731999,214178,430177,0.000162723716051765
"1895","Suriname",2003,"Suriname2003","1,271,196,078",2916,0.000269528234224604,218901,9.21459407409455e-05,217047,435947,0.000178920832119501
"1896","Suriname",2004,"Suriname2004","1,484,092,538",3360,0.000225411037026017,221817,8.64021245827687e-05,219902,441718,0.000153944371748491
"1897","Suriname",2005,"Suriname2005","1,793,754,805",4009,0.000271514158795723,224666,5.83532707008228e-05,222781,447446,0.000163148178774645
"1898","Suriname",2006,"Suriname2006","2,626,380,435",5794,0.000373473700860747,227593,0.000128488006309204,225702,453294,0.000249286335137902
"1899","Suriname",2007,"Suriname2007","2,936,612,022",6397,0.000381881460523004,230438,0.000144325388147824,228650,459087,0.000261388364296963
"1900","Suriname",2008,"Suriname2008","3,532,969,035",7601,0.000488865446218368,233193,0.000151123930258465,231598,464790,0.000318423373996859
"1901","Suriname",2009,"Suriname2009","3,875,409,836",8238,0.000423861719352678,235926,0.000140710545615801,234524,470449,0.000280583017500303
"1902","Suriname",2010,"Suriname2010","4,368,398,048",9176,0.000398067487104709,238653,0.000181128133411401,237401,476053,0.000287783082976055
"1903","Suriname",2011,"Suriname2011","4,422,276,622",9184,0.000397821924960839,241314,0.000137380364599162,240209,481522,0.000265823783752352
"1904","Suriname",2012,"Suriname2012","4,980,000,000",10227,0.000413975145096239,243976,0.000139923453640067,242990,486965,0.000275173780456501
"1905","Suriname",2013,"Suriname2013","5,145,757,576",10451,0.00039737892107568,246616,0.000142424057457934,245745,492360,0.000268096514745308
"1906","Suriname",2014,"Suriname2014","5,240,606,061",10530,0.000373144808271778,249233,0.000148911337384795,248470,497702,0.00025919124295261
"1907","Sweden",1987,"Sweden1987","180,429,286,796",22813,0.000276850306422953,3893801,0.000115809893452407,4015201,7909001,0.000194967733598719
"1908","Sweden",1988,"Sweden1988","204,068,257,818",25731,0.000281462817839774,3904601,0.00012244489420935,4026301,7930901,0.000200607724141305
"1909","Sweden",1989,"Sweden1989","214,875,344,910",26978,0.000286282334544489,3922701,0.000113307411170577,4042101,7964801,0.000198372815592003
"1910","Sweden",1990,"Sweden1990","258,154,283,909",32246,0.000258861046888838,3944201,0.00011128890525941,4061501,8005701,0.000183868970374987
"1911","Sweden",1991,"Sweden1991","270,362,531,377",33623,0.000261762857996048,3961601,0.000109817352661514,4079501,8041101,0.000184551841843549
"1912","Sweden",1992,"Sweden1992","280,312,318,915",34721,0.000235598743909194,3977101,0.000102536534133314,4096101,8073201,0.000167963116488738
"1913","Sweden",1993,"Sweden1993","209,950,792,713",25880,0.000239453475590883,3996601,0.000101557350383306,4115901,8112501,0.000169368237982344
"1914","Sweden",1994,"Sweden1994","226,079,963,712",27658,0.000230912419388599,4027501,9.54999046206761e-05,4146601,8174101,0.000162097336453269
"1915","Sweden",1995,"Sweden1995","264,051,981,551",32072,0.00023098155327576,4056601,9.88889716289217e-05,4176401,8233001,0.000163852767660298
"1916","Sweden",1996,"Sweden1996","288,103,936,773",34819,0.000214101725542189,4077501,9.10217091541867e-05,4196801,8274301,0.000151553587426902
"1917","Sweden",1997,"Sweden1997","264,477,727,279",31821,0.000209426588536067,4096901,8.18621673637606e-05,4214401,8311301,0.000144622364176198
"1918","Sweden",1998,"Sweden1998","266,800,462,899",31966,0.000214565107145261,4115301,8.27227410251144e-05,4231001,8346301,0.000147610300658939
"1919","Sweden",1999,"Sweden1999","270,847,937,645",32328,0.000208867451940519,4131807,8.45460231811536e-05,4246208,8378014,0.000145738596283081
"1920","Sweden",2000,"Sweden2000","259,802,012,617",30896,0.000193547329673529,4148856,7.74619884633279e-05,4260154,8409009,0.0001346175274637
"1921","Sweden",2001,"Sweden2001","239,917,320,967",28429,0.000200186360539956,4166118,8.54160616362301e-05,4273201,8439318,0.000141954598700985
"1922","Sweden",2002,"Sweden2002","263,926,220,333",31175,0.000206367254801386,4181865,7.44637269445479e-05,4283965,8465829,0.000139501990885949
"1923","Sweden",2003,"Sweden2003","331,108,912,605",38997,0.000185145912612082,4196690,7.84843256088765e-05,4293851,8490540,0.000131087068667011
"1924","Sweden",2004,"Sweden2004","381,705,425,302",44831,0.000198317601720304,4210418,7.48158994474311e-05,4303898,8514315,0.000135771345081783
"1925","Sweden",2005,"Sweden2005","389,042,298,377",45563,0.00019789361655792,4224492,8.92415488253262e-05,4314134,8538625,0.000142880147564743
"1926","Sweden",2006,"Sweden2006","420,032,121,656",48977,0.000192636709067937,4246335,8.79966353412503e-05,4329711,8576045,0.000139691431190018
"1927","Sweden",2007,"Sweden2007","487,816,328,342",56531,0.000187492825827815,4277497,7.49138720268844e-05,4351664,8629160,0.000130603674054021
"1928","Sweden",2008,"Sweden2008","513,965,650,650",59155,0.000198560390774272,4311031,7.21877337963095e-05,4377475,8688505,0.000134775775579343
"1929","Sweden",2009,"Sweden2009","429,657,033,108",49070,0.000204487123751743,4347462,8.05269502152905e-05,4408462,8755923,0.000141961047396145
"1930","Sweden",2010,"Sweden2010","488,377,689,565",55352,0.0001913666498337,4384254,6.84858521521116e-05,4438873,8823126,0.000129432584324422
"1931","Sweden",2011,"Sweden2011","563,109,663,291",63380,0.000178803177536165,4418266,7.25419691114504e-05,4466380,8884645,0.000125272309698362
"1932","Sweden",2012,"Sweden2012","543,880,647,757",60776,0.000184137125570067,4453203,7.4737950062593e-05,4495708,8948910,0.000129065997981877
"1933","Sweden",2013,"Sweden2013","578,742,001,488",64133,0.000192032711871271,4494026,8.14559287002349e-05,4530057,9024082,0.000136412767525827
"1934","Sweden",2014,"Sweden2014","573,817,719,109",62956,0.000172957805117042,4544461,7.96487577310169e-05,4570065,9114525,0.000126062521085849
"1935","Sweden",2015,"Sweden2015","497,918,109,302",54629,0.000187480979592519,4544461,7.26466691392792e-05,4570065,9114525,0.000129792830674116
"1936","Sweden",2016,"Sweden2016","514,459,972,806",55594,0.000193742968157118,4041437,8.54467112442241e-05,4084417,8125853,0.000139185387675608
"1937","Switzerland",1995,"Switzerland1995","342,617,007,104",51774,0.000316321997789161,3221401,0.000118371037846048,3396101,6617501,0.000214582513852284
"1938","Switzerland",1996,"Switzerland1996","330,091,688,350",49621,0.00031223931800262,3237901,0.000123890658732197,3414301,6652201,0.000215417423496374
"1939","Switzerland",1997,"Switzerland1997","286,519,135,327",42923,0.000296697455696206,3249101,0.00011062137397584,3426101,6675201,0.000201042635270459
"1940","Switzerland",1998,"Switzerland1998","295,045,152,021",43872,0.000308106526763933,3278087,0.000105306459202305,3447082,6725168,0.000204009773436143
"1941","Switzerland",1999,"Switzerland1999","289,912,492,345",42859,0.000281931808880549,3298670,0.000106184680551468,3465660,6764329,0.000191741117263811
"1942","Switzerland",2000,"Switzerland2000","272,055,499,941",39952,0.000295605591099803,3321994,0.000114692150497893,3487597,6809590,0.000202802224509846
"1943","Switzerland",2001,"Switzerland2001","278,631,271,391",40582,0.000282264790033487,3351463,0.000112110781386537,3514381,6865843,0.000195023393340046
"1944","Switzerland",2002,"Switzerland2002","301,416,810,214",43419,0.000289907238549329,3383841,0.00013124720537602,3558171,6942011,0.00020844104107585
"1945","Switzerland",2003,"Switzerland2003","352,914,820,747",50639,0.000249844472551539,3398114,0.000118168191419029,3571181,6969294,0.000182227927247724
"1946","Switzerland",2004,"Switzerland2004","394,163,688,621",56123,0.000250394780348621,3426589,0.000119001973820122,3596579,7023167,0.000182965889889846
"1947","Switzerland",2005,"Switzerland2005","408,689,353,999",57790,0.000260657035292673,3452813,0.000110798578683569,3619180,7071992,0.000183823737357169
"1948","Switzerland",2006,"Switzerland2006","430,921,192,375",60536,0.000248417131466429,3478021,0.000122786748260796,3640458,7118478,0.000184028102636547
"1949","Switzerland",2007,"Switzerland2007","479,913,034,322",66807,0.000262071881678956,3514303,0.000120186608104992,3669294,7183596,0.000189459429511348
"1950","Switzerland",2008,"Switzerland2008","554,363,487,120",76202,0.000241778412048755,3565248,0.000122384206075594,3709629,7274876,0.000180759094725463
"1951","Switzerland",2009,"Switzerland2009","541,506,500,414",73529,0.000229142053959633,3613479,7.4378559140685e-05,3751081,7364559,0.000150178714027547
"1952","Switzerland",2010,"Switzerland2010","583,782,977,866",78474,0.000198495921114162,3652468,7.47356326027991e-05,3786681,7439148,0.000135364963837257
"1953","Switzerland",2011,"Switzerland2011","699,579,638,638",93053,0.000205020957848178,3697183,7.27585079690195e-05,3820859,7518041,0.000137668842189076
"1954","Switzerland",2012,"Switzerland2012","668,043,614,123",87951,0.000201387676090522,3739057,7.44191160149938e-05,3856536,7595592,0.000136789864437163
"1955","Switzerland",2013,"Switzerland2013","688,504,173,431",89634,0.000207902239981529,3785433,7.34107534433109e-05,3895887,7681319,0.000139559364739311
"1956","Switzerland",2014,"Switzerland2014","709,182,559,935",90809,0.000196460187096536,3853198,7.00127008599936e-05,3956425,7809622,0.000132272727156321
"1957","Switzerland",2015,"Switzerland2015","679,289,166,858",86068,0.000203719915392092,3897508,7.03379928290291e-05,3994996,7892503,0.000136078503866264
"1958","Thailand",1985,"Thailand1985","38,900,692,712",840,7.5722063967115e-05,23018390,5.32959874906888e-05,23285055,46303444,6.44228537298435e-05
"1959","Thailand",1986,"Thailand1986","43,096,746,122",911,7.55642660459868e-05,23489939,4.29922109019187e-05,23841528,47331466,5.91361357791031e-05
"1960","Thailand",1987,"Thailand1987","50,535,438,696",1045,7.7439842156239e-05,23966991,4.83829583667716e-05,24409421,48376411,6.27578594038322e-05
"1961","Thailand",1990,"Thailand1990","85,343,063,966",1666,9.6455554841802e-05,25296625,5.0709460052225e-05,25932045,51228669,7.32792803966857e-05
"1962","Thailand",1991,"Thailand1991","98,234,695,722",1891,9.36481313515004e-05,25659882,4.40508307024247e-05,26287813,51947694,6.85304722092188e-05
"1963","Thailand",1992,"Thailand1992","111,452,869,378",2120,9.08108990009647e-05,25988070,4.48417470043682e-05,26582372,52570441,6.75474645533219e-05
"1964","Thailand",1994,"Thailand1994","146,683,499,006",2784,6.13004955231066e-05,26313001,2.63856233836673e-05,26378001,52691001,4.38025460932124e-05
"1965","Thailand",1995,"Thailand1995","169,278,552,851",3114,0.000115174703608987,26924315,4.17611941864919e-05,27441744,54366058,7.81001999446051e-05
"1966","Thailand",1996,"Thailand1996","183,035,154,107",3324,0.000121117102553091,27254615,4.11272756163789e-05,27816090,55070704,8.06962627534233e-05
"1967","Thailand",1997,"Thailand1997","150,180,268,649",2689,0.000115779051415749,27612940,3.38099174577774e-05,28246150,55859089,7.43119888689914e-05
"1968","Thailand",1998,"Thailand1998","113,675,706,127",2005,0.000137326137534253,27984476,3.90841231409046e-05,28707309,56691784,8.75611887606148e-05
"1969","Thailand",1999,"Thailand1999","126,668,932,160",2203,0.000143545392693839,28346434,4.14588750592049e-05,29161428,57507861,9.1761368067576e-05
"1970","Thailand",2000,"Thailand2000","126,392,308,498",2169,0.000140645240197595,28682094,3.88775634977948e-05,29580043,58262136,8.89600065469622e-05
"1971","Thailand",2002,"Thailand2002","134,300,851,255",2305,0.000128877787897636,28810240,4.04370995823163e-05,29453151,58263390,8.4152329618994e-05
"1972","Thailand",2003,"Thailand2003","152,280,653,544",2531,0.000115981923069658,29539086,3.46180471652604e-05,30619867,60158952,7.4552495528845e-05
"1973","Thailand",2004,"Thailand2004","172,895,476,153",2849,0.000109279480154759,29776862,3.37760093470253e-05,30909513,60686374,7.0806669055561e-05
"1974","Thailand",2005,"Thailand2005","189,318,499,954",3094,0.000101038327994681,29998517,2.91173560927587e-05,31184150,61182666,6.43646355652433e-05
"1975","Thailand",2006,"Thailand2006","221,758,486,880",3598,9.44685157595537e-05,30200538,2.40806902257465e-05,31435976,61636513,5.85529554535313e-05
"1976","Thailand",2007,"Thailand2007","262,942,650,544",4461,0.000101533668826694,28995308,2.71151892979153e-05,29946315,58941622,6.37071032758481e-05
"1977","Thailand",2008,"Thailand2008","291,383,081,232",4921,9.98422615910529e-05,29115927,2.90025051785916e-05,30100848,59216774,6.3816377433867e-05
"1978","Thailand",2009,"Thailand2009","281,710,095,725",4736,0.000100152620686474,29225396,2.84880286165222e-05,30258324,59483719,6.36812906738397e-05
"1979","Thailand",2010,"Thailand2010","341,105,009,515",5707,9.93012483979836e-05,29345049,2.7904943207853e-05,30424717,59769765,6.29415223566631e-05
"1980","Thailand",2011,"Thailand2011","370,818,747,397",6153,0.000100970718829686,29572930,2.89681247658763e-05,30688904,60261833,6.42861294975876e-05
"1981","Thailand",2012,"Thailand2012","397,558,094,270",6584,0.00010319828226189,29612896,3.02573719356733e-05,30769361,60382256,6.60127703741311e-05
